pid,hid,syear_x,take_revenge,similar_problems,insult_back,rec1,rec2,rec3,rec4,rec5,rec6,rec7,syear_y,recog_sup,felt_recog_sup,recog_effort,felt_recog_effort,recog_personal,felt_recog_personal,recog_pay,felt_recog_pay,syear_x,year_birth,gender,overtime,wage_lastmonth,commute_distance,new_job,reason_new_job,work_satisfaction,turnover_intention,syear_y,sector,working_hours,firmsize,school_degree,tenure,years_educ,avg_rec,age,potential_experience,age_squared,tenure_squared,mincer_residuals
3066201,306622,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,1.0,3.0,2006,1969,1,16.0,7.438383530044307,13.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",40.0,7.0,[2] Realschulabschluss,8.0,11.0,2.0,38,400,14.44,0.64,0.10857170725423781
3066601,306665,2005,3.0,3.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1938,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,14.0,2.6666666666666665,69,2601,47.61,,
3066901,306690,2005,4.0,1.0,1.0,0,0,0,1,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2006,1971,0,8.0,7.313220387090301,12.0,0.0,,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,9.0,[2] Realschulabschluss,14.0,12.0,2.0,36,324,12.96,1.96,0.31199726118419946
3066902,306690,2005,1.0,1.0,5.0,1,0,0,0,0,0,0,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2006,1968,1,30.0,7.24422751560335,50.0,0.0,,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,9.0,[2] Realschulabschluss,13.0,11.0,2.3333333333333335,39,441,15.21,1.69,-0.27973421216444105
3067001,306703,2005,1.0,7.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1949,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,3.3333333333333335,58,1600,33.64,,
3067101,306711,2005,5.0,1.0,4.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1941,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.3333333333333335,66,2304,43.56,,
3067102,306711,2005,5.0,1.0,4.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1941,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.3333333333333335,66,2304,43.56,,
3067201,306720,2005,7.0,5.0,6.0,0,0,0,0,0,0,1,2006,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2006,1949,0,,4.499809670330265,2.0,0.0,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,4.0,11.0,6.0,58,1600,33.64,0.16,
3067301,306738,2005,2.0,2.0,1.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1966,0,8.0,7.24422751560335,1.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,9.0,[2] Realschulabschluss,20.0,12.0,1.6666666666666667,41,529,16.81,4.0,0.07120463724291959
3067302,306738,2005,5.0,4.0,5.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1965,1,,6.684611727667927,,0.0,,2.0,1,2006,[60] Landverkehr; Transport in Rohrfernleitungen,,0.0,[2] Realschulabschluss,4.0,11.0,4.666666666666667,42,576,17.64,0.16,-0.29674675794997274
3067303,306738,2005,4.0,3.0,5.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1986,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,13.0,4.0,21,9,4.41,,
3067401,306746,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1958,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,2.0,49,961,24.01,,
3067402,306746,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1956,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.3333333333333335,51,1089,26.01,,
3067501,306754,2005,6.0,5.0,3.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1934,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,11.0,4.666666666666667,73,3025,53.29,,
3067601,306762,2005,5.0,5.0,1.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1921,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,3.6666666666666665,86,4624,73.96,,
3067701,306770,2005,4.0,2.0,3.0,0,0,0,1,0,0,0,2006,0.0,,1.0,2.0,1.0,2.0,0.0,,2006,1963,1,30.0,7.869019376499023,3.0,0.0,,1.0,1,2006,"[92] Kultur, Sport und Unterhaltung",38.0,9.0,[2] Realschulabschluss,15.0,11.0,3.0,44,676,19.36,2.25,0.2742315411187972
3067702,306770,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1962,0,5.0,6.1092475827643655,1.0,0.0,,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,10.0,10.0,[2] Realschulabschluss,7.0,11.0,2.6666666666666665,45,729,20.25,0.49,-0.7913294384353771
3067703,306770,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1986,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,13.0,1.3333333333333333,21,9,4.41,,
3067901,306797,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1935,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,72,2916,51.84,,
3068101,306819,2005,2.0,2.0,4.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,1.0,1.0,0.0,,2006,1979,0,,5.0106352940962555,15.0,1.0,[1] Erstmals erwerbstaetig,2.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,16.0,7.0,[3] Fachhochschulreife,0.0,12.0,2.6666666666666665,28,100,7.84,0.0,-1.4532912853924556
3068102,384321,2005,2.0,1.0,5.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1980,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[5] Anderer Abschluss,,10.0,2.6666666666666665,27,81,7.29,,
3068201,306827,2005,1.0,2.0,2.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1976,0,20.0,7.3777589082278725,1.0,0.0,,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",38.0,10.0,[5] Anderer Abschluss,4.0,10.0,1.6666666666666667,31,169,9.61,0.16,0.803905401830793
3068202,387509,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1972,1,6.0,7.3777589082278725,15.0,0.0,,1.0,1,2006,[28] Herstellung von Metallerzeugnissen,37.0,7.0,[5] Anderer Abschluss,5.0,10.0,2.0,35,289,12.25,0.25,0.24112442338191276
3068203,380806,2005,3.0,4.0,2.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1954,0,,5.991464547107982,30.0,1.0,[2] Wieder erwerbstaetig,1.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",12.0,10.0,[5] Anderer Abschluss,0.0,14.0,3.0,53,1225,28.09,0.0,-0.9989159456007144
3068701,306878,2005,3.0,1.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1932,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,12.0,1.6666666666666667,75,3249,56.25,,
3068702,306878,2005,3.0,1.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.6666666666666667,78,3600,60.84,,
3068801,306886,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1954,1,,7.003065458786462,6.0,0.0,,1.0,1,2006,[45] Bau,39.0,6.0,[1] Hauptschulabschluss,15.0,10.0,2.0,53,1225,28.09,2.25,-0.3171715875534282
3069001,306908,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1940,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,1.3333333333333333,67,2401,44.89,,
3069002,306908,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,1.0,1.0,1.0,2.0,2006,1941,0,,5.863631175598097,12.0,0.0,,1.0,1,2006,"[22] Herstellung von Verlags- und Druckerzeugnissen,  Vervielfältigung von bespielten Ton-, Bild- und Datenträgern",12.0,10.0,[1] Hauptschulabschluss,15.0,9.0,1.0,66,2304,43.56,2.25,-0.6285096638289307
3069103,385972,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,1.0,1.0,0.0,,0.0,,0.0,,2006,1979,1,,7.170119543449628,5.0,0.0,,1.0,1,2006,[27] Metallerzeugung und -bearbeitung,40.0,5.0,[2] Realschulabschluss,2.0,11.0,4.0,28,100,7.84,0.04,0.2576459484274958
3069201,306924,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1958,1,40.0,7.346010209913293,,1.0,[2] Wieder erwerbstaetig,2.0,1,2006,[45] Bau,40.0,1.0,[2] Realschulabschluss,0.0,12.0,7.0,49,961,24.01,0.0,0.30634858016768707
3069202,306924,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,0.0,,1.0,2.0,1.0,1.0,2006,1966,0,,6.551080335043404,,1.0,[6] Selbstaendig geworden,1.0,1,2006,"[92] Kultur, Sport und Unterhaltung",,0.0,[2] Realschulabschluss,1.0,11.0,2.0,41,529,16.81,0.01,0.22328269909234777
3069301,306932,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1963,1,30.0,7.824046010856292,,0.0,,2.0,1,2006,[29] Maschinenbau,38.0,7.0,[2] Realschulabschluss,26.0,11.0,1.3333333333333333,44,676,19.36,6.76,0.11303744788492587
3069302,306932,2005,1.0,1.0,3.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1962,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,1.6666666666666667,45,729,20.25,,
3069303,306932,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1987,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,10.0,1.0,20,4,4.0,,
3069701,306975,2005,5.0,3.0,4.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1947,0,,,,,,2.0,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,16.0,4.0,60,1764,36.0,,
3069702,306975,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2006,1979,0,15.0,6.907755278982137,,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,42.0,5.0,[4] Abitur,2.0,14.0,1.0,28,100,7.84,0.04,0.3139790187218843
3069801,306983,2005,1.0,1.0,2.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1943,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.3333333333333333,64,2116,40.96,,
3069901,306991,2005,7.0,4.0,7.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1928,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,6.0,79,3721,62.41,,
3069902,306991,2005,7.0,3.0,4.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1930,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,12.0,4.666666666666667,77,3481,59.29,,
3070001,307009,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1938,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,2.6666666666666665,69,2601,47.61,,
3070002,307009,2005,4.0,3.0,3.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1938,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.3333333333333335,69,2601,47.61,,
3070201,307025,2005,3.0,3.0,4.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1950,0,,7.154615356913663,16.0,0.0,,2.0,1,2006,[80] Erziehung und Unterricht,32.0,6.0,[3] Fachhochschulreife,17.0,15.0,3.3333333333333335,57,1521,32.49,2.89,0.002435911722050932
3070401,307041,2005,4.0,1.0,1.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1941,1,10.0,7.696212639346407,15.0,0.0,,2.0,1,2006,[29] Maschinenbau,40.0,6.0,[2] Realschulabschluss,13.0,13.0,2.0,66,2304,43.56,1.69,0.4653613957637468
3070402,307041,2005,3.0,2.0,1.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1959,0,20.0,7.495541943884256,6.0,0.0,,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,,5.0,[4] Abitur,16.0,18.0,2.0,48,900,23.04,2.56,0.02052969536101923
3070403,307041,2005,6.0,5.0,6.0,0,0,0,0,0,1,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1983,0,6.0,,2.0,0.0,,1.0,1,2006,[63] Hilfs- und Nebentätigkeiten für den Verkehr; Verkehrsvermittlung,40.0,5.0,[2] Realschulabschluss,3.0,10.0,5.666666666666667,24,36,5.76,0.09,
3070501,307050,2005,4.0,2.0,4.0,0,0,0,1,0,0,0,2006,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2006,1950,1,,7.170119543449628,5.0,0.0,,1.0,1,2006,[80] Erziehung und Unterricht,40.0,10.0,[4] Abitur,35.0,14.0,3.3333333333333335,57,1521,32.49,12.25,-0.9957638846250791
3070502,307050,2005,4.0,2.0,4.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,2.0,2006,1957,0,16.0,7.24422751560335,5.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",36.0,10.0,[2] Realschulabschluss,30.0,12.0,3.3333333333333335,50,1024,25.0,9.0,-0.15679670887286434
3070503,307050,2005,3.0,2.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1979,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,14.0,2.6666666666666665,28,100,7.84,,
3070701,307076,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1945,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,1.0,62,1936,38.44,,
3070801,307084,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1931,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,1.0,76,3364,57.76,,
3071001,307106,2005,1.0,2.0,4.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1943,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,13.0,2.3333333333333335,64,2116,40.96,,
3071101,307114,2005,2.0,2.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1929,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,17.0,2.3333333333333335,78,3600,60.84,,
3071102,307114,2005,6.0,7.0,6.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[3] Fachhochschulreife,,15.0,6.333333333333333,78,3600,60.84,,
3071201,307122,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1929,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,13.0,2.0,78,3600,60.84,,
3071202,307122,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.0,78,3600,60.84,,
3071301,307130,2005,6.0,4.0,6.0,0,0,0,0,0,1,0,2006,,,,,,,,,2006,1941,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,5.333333333333333,66,2304,43.56,,
3071302,307130,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1938,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,18.0,2.0,69,2601,47.61,,
3071501,307157,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1923,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,1.0,84,4356,70.56,,
3071502,307157,2005,2.0,1.0,1.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1929,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,1.3333333333333333,78,3600,60.84,,
3071701,307173,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,1.0,1.0,0.0,,0.0,,0.0,,2006,1955,1,10.0,,60.0,0.0,,2.0,1,2006,[60] Landverkehr; Transport in Rohrfernleitungen,,10.0,[2] Realschulabschluss,15.0,13.0,7.0,52,1156,27.04,2.25,
3071702,307173,2005,4.0,2.0,2.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1960,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.6666666666666665,47,841,22.09,,
3071706,307173,2005,5.0,3.0,5.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1984,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,13.0,4.333333333333333,23,25,5.29,,
3071801,307181,2005,5.0,2.0,1.0,0,0,0,0,1,0,0,2006,,,,,,,,,2006,1940,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,2.6666666666666665,67,2401,44.89,,
3071802,307181,2005,7.0,4.0,7.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1944,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,6.0,63,2025,39.69,,
3071901,307190,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1955,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,1.0,52,1156,27.04,,
3071902,307190,2005,5.0,3.0,5.0,0,0,0,0,1,0,0,2006,1.0,1.0,0.0,,0.0,,1.0,2.0,2006,1957,1,,6.802394763324311,1.0,0.0,,2.0,1,2006,[1] Landwirtschaft und  Jagd,40.0,6.0,[2] Realschulabschluss,15.0,11.0,4.333333333333333,50,1024,25.0,2.25,-0.6412148327775551
3071904,307190,2005,2.0,2.0,6.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1987,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,10.0,3.3333333333333335,20,4,4.0,,
3072101,307211,2005,1.0,1.0,1.0,1,0,0,0,0,0,0,2006,1.0,3.0,0.0,,1.0,2.0,1.0,2.0,2006,1944,1,,6.835184586147301,5.0,0.0,,1.0,1,2006,[1] Landwirtschaft und  Jagd,40.0,6.0,[1] Hauptschulabschluss,15.0,10.0,1.0,63,2025,39.69,2.25,-0.261969398583628
3072102,307211,2005,3.0,1.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1944,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,1.6666666666666667,63,2025,39.69,,
3072201,307220,2005,3.0,1.0,2.0,0,0,1,0,0,0,0,2006,,,0.0,,0.0,,1.0,3.0,2006,1966,0,,7.313220387090301,,1.0,[6] Selbstaendig geworden,1.0,1,2006,[74] Erbringung von unternehmensbezogenen Dienstleistungen,,0.0,[4] Abitur,0.0,18.0,2.0,41,529,16.81,0.0,0.368915617482239
3072301,307238,2005,5.0,5.0,4.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,0.0,,1.0,3.0,2006,1970,1,40.0,6.907755278982137,2.0,0.0,,1.0,1,2006,[34] Herstellung von Kraftwagen und Kraftwagenteilen,40.0,5.0,[2] Realschulabschluss,7.0,12.0,4.666666666666667,37,361,13.69,0.49,-0.39148235303120593
3072401,307246,2005,2.0,3.0,3.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1958,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[2] Realschulabschluss,,11.0,2.6666666666666665,49,961,24.01,,
3072403,307246,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,2.0,2006,1977,1,,7.1308988302963465,450.0,0.0,,,1,2006,[34] Herstellung von Kraftwagen und Kraftwagenteilen,40.0,6.0,[2] Realschulabschluss,3.0,11.0,2.0,30,144,9.0,0.09,0.09794347268530501
3072404,307246,2005,2.0,1.0,2.0,0,1,0,0,0,0,0,2006,,,0.0,,0.0,,,,2006,1982,1,,6.907755278982137,40.0,1.0,[1] Erstmals erwerbstaetig,1.0,1,2006,[52] Einzelhandel (ohne Handel mit Kraftfahrzeugen und ohne Tankstellen); Reparatur von Gebrauchsgütern,40.0,6.0,[2] Realschulabschluss,0.0,15.0,1.6666666666666667,25,49,6.25,0.0,-0.27558241276252105
3072602,307262,2005,3.0,4.0,3.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1952,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.3333333333333335,55,1369,30.25,,
3072603,380172,2005,3.0,2.0,2.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1980,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.3333333333333335,27,81,7.29,,
3072604,307262,2005,4.0,4.0,3.0,0,0,0,1,0,0,0,2006,0.0,,0.0,,0.0,,0.0,,2006,1987,1,,,20.0,1.0,[4] Uerbnommen von Betrieb,2.0,1,2006,"[85] Gesundheits-, Veterinär- und Sozialwesen",40.0,6.0,[5] Anderer Abschluss,0.0,9.0,3.6666666666666665,20,4,4.0,0.0,
3072701,307270,2005,7.0,5.0,3.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1940,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,5.0,67,2401,44.89,,
3072702,307270,2005,7.0,5.0,3.0,0,0,0,0,0,0,1,2006,,,,,,,,,2006,1938,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,5.0,69,2601,47.61,,
3072901,307297,2005,2.0,3.0,4.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1928,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,3.0,79,3721,62.41,,
3072902,307297,2005,1.0,2.0,3.0,1,0,0,0,0,0,0,2006,,,,,,,,,2006,1924,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,2.0,83,4225,68.89,,
3073101,307319,2005,3.0,1.0,1.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1934,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,11.0,1.6666666666666667,73,3025,53.29,,
3073102,307319,2005,3.0,2.0,7.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1940,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,9.0,4.0,67,2401,44.89,,
3073301,307335,2005,2.0,2.0,2.0,0,1,0,0,0,0,0,2006,,,,,,,,,2006,1956,1,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,10.0,2.0,51,1089,26.01,,
3073302,307335,2005,3.0,1.0,1.0,0,0,1,0,0,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,1.0,2006,1961,0,,6.551080335043404,7.0,0.0,,2.0,1,2006,[67] Mit den Kreditinstituten und Versicherungen verbundene Tätigkeiten,,0.0,[4] Abitur,7.0,18.0,1.6666666666666667,46,784,21.16,0.49,-0.5397132854310067
3073401,307343,2005,4.0,4.0,4.0,0,0,0,1,0,0,0,2006,,,,,,,,,2006,1932,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[4] Abitur,,15.0,4.0,75,3249,56.25,,
3073501,307351,2005,3.0,4.0,2.0,0,0,1,0,0,0,0,2006,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2006,1954,1,15.0,6.745236349484363,35.0,0.0,,2.0,1,2006,[72] Datenverarbeitung und Datenbanken,40.0,6.0,[2] Realschulabschluss,7.0,11.0,3.0,53,1225,28.09,0.49,-0.5165423770083635
3073502,307351,2005,1.0,2.0,1.0,1,0,0,0,0,0,0,2006,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,2006,1962,0,4.0,7.1308988302963465,15.0,0.0,,1.0,1,2006,[40] Energieversorgung,36.0,9.0,[2] Realschulabschluss,11.0,11.0,1.3333333333333333,45,729,20.25,1.21,0.2001855009170459
3073503,307351,2005,4.0,1.0,2.0,0,0,0,1,0,0,0,2006,1.0,2.0,0.0,,,,,,2006,1981,1,,5.521460917862246,15.0,1.0,[1] Erstmals erwerbstaetig,,1,2006,[64] Nachrichtenübermittlung,25.0,10.0,[4] Abitur,0.0,15.0,2.3333333333333335,26,64,6.76,0.0,-1.8745615151723456
3073602,307360,2005,1.0,1.0,4.0,1,0,0,0,0,0,0,2006,0.0,,0.0,,0.0,,1.0,2.0,2006,1970,0,17.0,7.170119543449628,4.0,0.0,,1.0,1,2006,[-2] trifft nicht zu,35.0,,[4] Abitur,6.0,18.0,2.0,37,361,13.69,0.36,
3073801,307386,2005,5.0,5.0,6.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,1.0,3.0,0.0,,2006,1959,1,,7.438383530044307,13.0,0.0,,1.0,1,2006,[15] Herstellung von Nahrungs- und Futtermitteln sowie Getränken,37.0,7.0,[2] Realschulabschluss,30.0,11.0,5.333333333333333,48,900,23.04,9.0,-0.3423930121635941
3073802,307386,2005,5.0,4.0,4.0,0,0,0,0,1,0,0,2006,0.0,,0.0,,1.0,2.0,1.0,2.0,2006,1959,0,,7.313220387090301,25.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",40.0,7.0,[2] Realschulabschluss,11.0,11.0,4.333333333333333,48,900,23.04,1.21,0.4776891477618328
3073803,381233,2005,7.0,7.0,7.0,0,0,0,0,0,0,1,2006,1.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,2006,1979,0,10.0,7.138073034044347,15.0,0.0,,1.0,1,2006,"[75] Öffentliche Verwaltung, Verteidigung, Sozialversicherung",40.0,9.0,[4] Abitur,4.0,14.0,7.0,28,100,7.84,0.16,0.32915333911016553
3073901,307394,2005,3.0,2.0,5.0,0,0,1,0,0,0,0,2006,,,,,,,,,2006,1942,0,,,,,,,1,2006,[-2] trifft nicht zu,,,[1] Hauptschulabschluss,,12.0,3.3333333333333335,65,2209,42.25,,
